Run_Id,Time,Nsec,Time2,Date,Year,Mon,Day,Hour,Min,Sec,Dur,Dur_Day,Dur_Hour,Dur_Min,Dur_Sec,Size,IPV6_Flag,IP,SSL_Flag,Sha1,User_Id,User_Login,User_Name,User_Inv,User_Ban,User_Lock,Prob,Variant,Lang,Content_Type,Stat_Short,Status,Score,Score_Adj,Test,Import_Flag,Hidden_Flag,RO_Flag,Locale_Id,Pages,Judge_Id,
406,1576151019,1942000,20191212144339,20191212,2019,12,12,14,43,39,1598,0,0,26,38,6,0,10.55.193.203,0,a14c3ee9462935c917716baf82242c9f0b0410b8,10097,ed95080617,,,,,B,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
407,1576151024,166925000,20191212144344,20191212,2019,12,12,14,43,44,1603,0,0,26,43,145,0,10.55.129.129,0,3a0e2a17449e5a82da477c87c9ee28563031cb9e,10060,ed95070211,,,,,arguments,0,gcc-vg,,PT,Partial solution,4,0,2,1,0,0,0,1,0,0
408,1576151028,871016000,20191212144348,20191212,2019,12,12,14,43,48,1607,0,0,26,47,188,0,10.55.127.61,0,d9fd5f2dddda6920b9087bf93a7f3ad2c6a8b5cf,10049,ed95070200,,,,,file,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
409,1576151035,277953000,20191212144355,20191212,2019,12,12,14,43,55,1614,0,0,26,54,247,0,10.55.129.99,0,4345cc665fac45443ac153c10cae1deb464ed4b1,9807,ed95070517,,,,,Cmem-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
410,1576151036,27388000,20191212144356,20191212,2019,12,12,14,43,56,1615,0,0,26,55,240,0,93.175.29.93,0,9c8052e583b6d14d727c36fbf0c705b571e37e81,10112,ed95031908,,,,,file,0,gcc-vg,,OK,OK,25,0,5,1,0,0,0,1,0,0
411,1576151039,642429000,20191212144359,20191212,2019,12,12,14,43,59,1618,0,0,26,58,248,0,10.55.131.17,0,2b0c6973e21edc75f1fe98f34b4588e9df309aef,10083,ed95080603,,,,,file,0,gcc-vg,,OK,OK,25,0,5,1,0,0,0,1,0,0
412,1576151040,872744000,20191212144400,20191212,2019,12,12,14,44,0,1619,0,0,26,59,1169,0,10.55.133.147,0,5c5c65c9dc39fda35b3a9ab58ed5f44ae687ca6e,10117,ed95031913,,,,,G-DPQE,0,gcc-vg,,SV,Coding style violation,-1,0,0,1,0,0,0,1,0,0
413,1576151045,306671000,20191212144405,20191212,2019,12,12,14,44,5,1624,0,0,27,4,1,0,10.55.133.231,0,da4b9237bacccdf19c0760cab7aec4a8359010b0,9801,ed95070511,,,,,A,0,,text/plain,PD,Pending check,-1,0,0,1,0,0,0,1,0,0
414,1576151049,670438000,20191212144409,20191212,2019,12,12,14,44,9,1628,0,0,27,8,11,0,10.55.193.203,0,002444fcb32e0b12165cca4e85ea2d7d242d848d,10097,ed95080617,,,,,B,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
415,1576151051,568313000,20191212144411,20191212,2019,12,12,14,44,11,1630,0,0,27,10,252,0,10.55.129.40,0,b1c5d1f54c3c0f6cc359102921b07c1723c842ff,10108,ed95031904,,,,,file,0,gcc-vg,,OK,OK,25,0,5,1,0,0,0,1,0,0
416,1576151052,469780000,20191212144412,20191212,2019,12,12,14,44,12,1631,0,0,27,11,277,0,10.55.128.46,0,79297cdf644ee16ad73ab5942e14010966970b60,10068,ed95070219,,,,,file,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
417,1576151074,967313000,20191212144434,20191212,2019,12,12,14,44,34,1653,0,0,27,33,283,0,10.55.133.143,0,7ff3adc360a471a0344e21b5c6d1ebf9c6a39f85,10051,ed95070202,,,,,file,0,gcc-vg,,OK,OK,25,0,5,1,0,0,0,1,0,0
418,1576151075,719776000,20191212144435,20191212,2019,12,12,14,44,35,1654,0,0,27,34,222,0,10.55.200.130,0,bced2218471d9dfbd32fe6bedbe08e9337da9ee5,9797,ed95070506,,,,,C-DPQE,0,gcc-vg,,OK,OK,30,0,13,1,0,0,0,1,0,0
419,1576151077,696452000,20191212144437,20191212,2019,12,12,14,44,37,1656,0,0,27,36,260,0,10.55.192.81,0,07921fc10fde798a2ba0f8d5ff1c1b58ce46c8d9,10055,ed95070206,,,,,arguments,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
420,1576151079,803894000,20191212144439,20191212,2019,12,12,14,44,39,1658,0,0,27,38,228,0,10.55.130.86,0,a9f0715e359e0f049fcf46e92083e0b20d96ad36,10076,ed95070520,,,,,D-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
421,1576151100,652572000,20191212144500,20191212,2019,12,12,14,45,0,1679,0,0,27,59,277,0,10.55.128.46,0,3550b15d7194f5fd9e22b538dba140b8e5a4e945,10068,ed95070219,,,,,file,0,gcc-vg,,OK,OK,25,0,5,1,0,0,0,1,0,0
422,1576151109,984835000,20191212144509,20191212,2019,12,12,14,45,9,1688,0,0,28,8,261,0,10.55.192.81,0,217372458a043c164a881ec9b34384edf26d24db,10055,ed95070206,,,,,arguments,0,gcc-vg,,PT,Partial solution,2,0,1,1,0,0,0,1,0,0
423,1576151110,144555000,20191212144510,20191212,2019,12,12,14,45,10,1689,0,0,28,9,185,0,10.55.131.112,0,cbf6a3dafc1cdf5e25b09958ddc88c8475e4b42c,10061,ed95070212,,,,,C-DPQE,0,gcc-vg,,OK,OK,30,0,13,1,0,0,0,1,0,0
424,1576151110,287353000,20191212144510,20191212,2019,12,12,14,45,10,1689,0,0,28,9,296,0,10.55.128.201,0,7bb1c60a154164a2e94094fd48da9e03d9dbe01e,9796,ed95070505,,,,,C-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
425,1576151114,389735000,20191212144514,20191212,2019,12,12,14,45,14,1693,0,0,28,13,189,0,10.55.127.61,0,755b799718cdca922308b2771e2e0687bcf51585,10049,ed95070200,,,,,file,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
426,1576151114,844883000,20191212144514,20191212,2019,12,12,14,45,14,1693,0,0,28,13,232,0,10.55.130.86,0,4fb57015bcb84eb12a5046bc8a2136ab48c481b6,10076,ed95070520,,,,,D-DPQE,0,gcc-vg,,OK,OK,40,0,5,1,0,0,0,1,0,0
427,1576151121,567804000,20191212144521,20191212,2019,12,12,14,45,21,1700,0,0,28,20,320,0,10.55.192.145,0,4a146ea6f6838b0a17c44c2c415e83a0bf858891,9793,ed95070502,,,,,Cmem-DPQE,0,gcc-vg,,PT,Partial solution,0,0,0,1,0,0,0,1,0,0
428,1576151122,183032000,20191212144522,20191212,2019,12,12,14,45,22,1701,0,0,28,21,213,0,10.55.193.215,0,fb687e5f34d846a32f55d53000577cb9b6e669c6,10084,ed95080604,,,,,file,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
429,1576151123,164196000,20191212144523,20191212,2019,12,12,14,45,23,1702,0,0,28,22,178,0,10.55.201.166,0,91ac6a6326ffb73c8eb3b554210a459ff7242d78,10062,ed95070213,,,,,arguments,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
430,1576151126,408805000,20191212144526,20191212,2019,12,12,14,45,26,1705,0,0,28,25,296,0,10.55.201.60,0,088c4c078a1ff11e7c009a5a451fad61e39b64fa,9802,ed95070512,,,,,C-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
431,1576151130,464959000,20191212144530,20191212,2019,12,12,14,45,30,1709,0,0,28,29,189,0,10.55.201.219,0,fe0ed20452bacd72660a7d61dd84558491808a04,9803,ed95070513,,,,,D-DPQE,0,gcc-vg,,OK,OK,40,0,5,1,0,0,0,1,0,0
432,1576151130,577698000,20191212144530,20191212,2019,12,12,14,45,30,1709,0,0,28,29,195,0,10.55.192.134,0,adb702cf9b559948c0c072b001e504050d9b79d2,9804,ed95070514,,,,,C-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
433,1576151132,198907000,20191212144532,20191212,2019,12,12,14,45,32,1711,0,0,28,31,213,0,10.55.192.89,0,97bd8027124b9759484a51cdc3bea913e4815cc8,10065,ed95070216,,,,,file,0,gcc-vg,,PT,Partial solution,0,0,0,1,0,0,0,1,0,0
434,1576151145,630059000,20191212144545,20191212,2019,12,12,14,45,45,1724,0,0,28,44,305,0,93.175.29.93,0,629a070e25b099c80b79caedd49540eac7253de8,10121,ed95031917,,,,,C-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
435,1576151160,346914000,20191212144600,20191212,2019,12,12,14,46,0,1739,0,0,28,59,189,0,10.55.127.61,0,134a8f82d8a8a1f12760a5db381bed08a105863f,10049,ed95070200,,,,,file,0,gcc-vg,,SV,Coding style violation,-1,0,0,1,0,0,0,1,0,0
436,1576151162,425718000,20191212144602,20191212,2019,12,12,14,46,2,1741,0,0,29,1,216,0,10.55.129.129,0,f4e587b31dcd105fdfa8f196a870f226cbaebe12,10060,ed95070211,,,,,file,0,gcc-vg,,SV,Coding style violation,-1,0,0,1,0,0,0,1,0,0
437,1576151174,568253000,20191212144614,20191212,2019,12,12,14,46,14,1753,0,0,29,13,215,0,10.55.193.215,0,ca2154242f0a73439fac8a3c93eb5b3cc5ee2634,10084,ed95080604,,,,,file,0,gcc-vg,,SV,Coding style violation,-1,0,0,1,0,0,0,1,0,0
438,1576151202,425405000,20191212144642,20191212,2019,12,12,14,46,42,1781,0,0,29,41,1175,0,10.55.133.147,0,f318908408ed9579a0bd6582ff13f1be93c90f11,10117,ed95031913,,,,,G-DPQE,0,gcc-vg,,PT,Partial solution,0,0,0,1,0,0,0,1,0,0
439,1576151207,790375000,20191212144647,20191212,2019,12,12,14,46,47,1786,0,0,29,46,197,0,10.55.201.166,0,bdda68e83a8093ab6676c149e83f2df248f9bf30,10062,ed95070213,,,,,arguments,0,gcc-vg,,PT,Partial solution,6,0,3,1,0,0,0,1,0,0
440,1576151221,695941000,20191212144701,20191212,2019,12,12,14,47,1,1800,0,0,30,0,254,0,10.55.201.46,0,6cfdebabe286bc22afcdf1ff2e7e9369957b7c3b,10101,ed95080621,,,,,file,0,gcc-vg,,SV,Coding style violation,-1,0,0,1,0,0,0,1,0,0
441,1576151238,913448000,20191212144718,20191212,2019,12,12,14,47,18,1817,0,0,30,17,232,0,10.55.193.210,0,4570e50043df92a6f8b19fe62556aa19ca2f5c5c,10094,ed95080614,,,,,file,0,gcc-vg,,SV,Coding style violation,-1,0,0,1,0,0,0,1,0,0
442,1576151247,348768000,20191212144727,20191212,2019,12,12,14,47,27,1826,0,0,30,26,241,0,10.55.192.82,0,1dbebb806014045d94c1820240d5924a06ab62dc,10069,ed95070220,,,,,C-DPQE,0,gcc-vg,,OK,OK,30,0,13,1,0,0,0,1,0,0
443,1576151250,729229000,20191212144730,20191212,2019,12,12,14,47,30,1829,0,0,30,29,145,0,10.55.129.129,0,a24e6d6f026423ede569dae6928069e720e6f11b,10060,ed95070211,,,,,arguments,0,gcc-vg,,OK,OK,40,0,6,1,0,0,0,1,0,0
444,1576151255,561466000,20191212144735,20191212,2019,12,12,14,47,35,1834,0,0,30,34,220,0,10.55.193.215,0,7917813169385e45ceaaf53a7bbef6f26d5719c4,10084,ed95080604,,,,,file,0,gcc-vg,,SV,Coding style violation,-1,0,0,1,0,0,0,1,0,0
445,1576151257,964212000,20191212144737,20191212,2019,12,12,14,47,37,1836,0,0,30,36,211,0,10.55.192.134,0,45bc3bdc4149d2dbfcabb0cdff9bb9d699e2dd22,9804,ed95070514,,,,,C-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
446,1576151276,742299000,20191212144756,20191212,2019,12,12,14,47,56,1855,0,0,30,55,1,0,10.55.201.194,0,356a192b7913b04c54574d18c28d46e6395428ab,10093,ed95080613,,,,,A,0,,text/plain,PD,Pending check,-1,0,0,1,0,0,0,1,0,0
447,1576151280,14989000,20191212144800,20191212,2019,12,12,14,48,0,1859,0,0,30,59,232,0,10.55.192.89,0,05c6d4337003bd84728212c4da06e04c360cd3de,10065,ed95070216,,,,,file,0,gcc-vg,,PT,Partial solution,0,0,0,1,0,0,0,1,0,0
448,1576151289,289747000,20191212144809,20191212,2019,12,12,14,48,9,1868,0,0,31,8,319,0,10.55.192.145,0,46af08e6147e5f6fe4099cccb50afa2b312426b0,9793,ed95070502,,,,,Cmem-DPQE,0,gcc-vg,,OK,OK,30,0,13,1,0,0,0,1,0,0
449,1576151289,785505000,20191212144809,20191212,2019,12,12,14,48,9,1868,0,0,31,8,305,0,93.175.29.93,0,b545c0464968b79bc0a67a14a8376b6972cde89f,10121,ed95031917,,,,,C-DPQE,0,gcc-vg,,OK,OK,30,0,13,1,0,0,0,1,0,0
450,1576151297,393808000,20191212144817,20191212,2019,12,12,14,48,17,1876,0,0,31,16,257,0,10.55.193.213,0,9c4e6a51c4eca28a04670019128a9ac511252488,10091,ed95080611,,,,,file,0,gcc-vg,,SV,Coding style violation,-1,0,0,1,0,0,0,1,0,0
451,1576151306,234794000,20191212144826,20191212,2019,12,12,14,48,26,1885,0,0,31,25,318,0,10.55.129.99,0,0b299cceb4e69d8fbaf7d42b3e409bef91ae1657,9807,ed95070517,,,,,Cmem-DPQE,0,gcc-vg,,PT,Partial solution,0,0,0,1,0,0,0,1,0,0
452,1576151308,573841000,20191212144828,20191212,2019,12,12,14,48,28,1887,0,0,31,27,216,0,10.55.129.129,0,2806f5177280113485a736ba3b351cf42c551b3a,10060,ed95070211,,,,,file,0,gcc-vg,,OK,OK,25,0,5,1,0,0,0,1,0,0
453,1576151328,614742000,20191212144848,20191212,2019,12,12,14,48,48,1907,0,0,31,47,92,0,10.55.200.59,0,a0af25ec2d29b9bffcd60713ae36a87c0d5c2f1f,10123,ed95031919,,,,,file,0,g++-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
454,1576151342,717425000,20191212144902,20191212,2019,12,12,14,49,2,1921,0,0,32,1,241,0,10.55.193.210,0,f99ea47f35070d42ee4ba650715146835b9674aa,10094,ed95080614,,,,,file,0,gcc-vg,,OK,OK,25,0,5,1,0,0,0,1,0,0
455,1576151369,205722000,20191212144929,20191212,2019,12,12,14,49,29,1948,0,0,32,28,7,0,10.55.130.177,0,230d8bfac2ed9735ada733ead2610978b9bc95eb,10100,ed95080620,,,,,B,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
456,1576151371,342833000,20191212144931,20191212,2019,12,12,14,49,31,1950,0,0,32,30,210,0,10.55.127.61,0,2d04105de14a2def0c1667f044301463bc749437,10049,ed95070200,,,,,file,0,gcc-vg,,SV,Coding style violation,-1,0,0,1,0,0,0,1,0,0
457,1576151385,965377000,20191212144945,20191212,2019,12,12,14,49,45,1964,0,0,32,44,162,0,10.55.131.221,0,99f12467d3e9fa6c7cd2a3ce6a853da633e34d5f,10109,ed95031905,,,,,C-DPQE,0,gcc-vg,,PT,Partial solution,0,0,0,1,0,0,0,1,0,0
458,1576151395,857042000,20191212144955,20191212,2019,12,12,14,49,55,1974,0,0,32,54,212,0,10.55.131.227,0,3388e4eea142671daf9984f31b5edda3ec02fd1d,10063,ed95070214,,,,,Cmem-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
459,1576151398,238664000,20191212144958,20191212,2019,12,12,14,49,58,1977,0,0,32,57,229,0,10.55.192.134,0,f6f864221d8b5443bf173a4a250345ffbd447b2c,9804,ed95070514,,,,,C-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
460,1576151404,8489000,20191212145004,20191212,2019,12,12,14,50,4,1983,0,0,33,3,249,0,10.55.193.213,0,c9aa0a3d404e1b2bc4d33cb732f9657e190a027b,10091,ed95080611,,,,,file,0,gcc-vg,,SV,Coding style violation,-1,0,0,1,0,0,0,1,0,0
461,1576151410,416369000,20191212145010,20191212,2019,12,12,14,50,10,1989,0,0,33,9,239,0,10.55.193.215,0,f09fc3647f4377bfe9c95a5ca5c37b9e3fdccd13,10084,ed95080604,,,,,file,0,gcc-vg,,PT,Partial solution,0,0,0,1,0,0,0,1,0,0
462,1576151410,908607000,20191212145010,20191212,2019,12,12,14,50,10,1989,0,0,33,9,232,0,10.55.192.89,0,05c6d4337003bd84728212c4da06e04c360cd3de,10065,ed95070216,,,,,file,0,gcc-vg,,PT,Partial solution,0,0,0,1,0,0,0,1,0,0
463,1576151413,84957000,20191212145013,20191212,2019,12,12,14,50,13,1992,0,0,33,12,224,0,10.55.128.75,0,7864c3ab5919f1344ade6a5ccf4238aaf0d21910,10059,ed95070210,,,,,file,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
464,1576151420,920408000,20191212145020,20191212,2019,12,12,14,50,20,1999,0,0,33,19,237,0,10.55.193.216,0,723838186b8bfa2b753cf08803b81f760e36254f,10086,ed95080606,,,,,file,0,gcc-vg,,PT,Partial solution,0,0,0,1,0,0,0,1,0,0
465,1576151427,403159000,20191212145027,20191212,2019,12,12,14,50,27,2006,0,0,33,26,281,0,10.55.132.153,0,9820f064a5b0731fa0e8c6701fa01683b9bb0849,9806,ed95070516,,,,,file,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
466,1576151427,604037000,20191212145027,20191212,2019,12,12,14,50,27,2006,0,0,33,26,160,0,10.55.201.46,0,5811715c4fadfc0ad8eaabb93bc8e55114a555ac,10101,ed95080621,,,,,arguments,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
467,1576151439,823401000,20191212145039,20191212,2019,12,12,14,50,39,2018,0,0,33,38,229,0,10.55.131.43,0,57965f80b47a6d30ca600ecf7c59585afbd7a311,10089,ed95080609,,,,,arguments,0,gcc-vg,,PT,Partial solution,0,0,0,1,0,0,0,1,0,0
468,1576151441,389540000,20191212145041,20191212,2019,12,12,14,50,41,2020,0,0,33,40,572,0,10.55.131.46,0,60e349a26d7fe9c949a32e4f9379f7eeea0d776c,10054,ed95070205,,,,,Cmem-DPQE,0,gcc-vg,,OK,OK,30,0,13,1,0,0,0,1,0,0
469,1576151449,362809000,20191212145049,20191212,2019,12,12,14,50,49,2028,0,0,33,48,208,0,10.55.127.61,0,e171b340cc9b5f9d0da34bc41c39b09874d7e6b6,10049,ed95070200,,,,,file,0,gcc-vg,,SV,Coding style violation,-1,0,0,1,0,0,0,1,0,0
470,1576151449,713983000,20191212145049,20191212,2019,12,12,14,50,49,2028,0,0,33,48,239,0,10.55.193.206,0,4fa7921f1a5fdb9258d47102930c67cad219da6a,10085,ed95080605,,,,,file,0,gcc-vg,,SV,Coding style violation,-1,0,0,1,0,0,0,1,0,0
471,1576151458,252805000,20191212145058,20191212,2019,12,12,14,50,58,2037,0,0,33,57,283,0,10.55.132.153,0,f70755fd8667eef7097b8176619d2d1cecd431d3,9806,ed95070516,,,,,file,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
472,1576151463,315598000,20191212145103,20191212,2019,12,12,14,51,3,2042,0,0,34,2,258,0,10.55.193.211,0,f225de54f6eec2744cbfd7d511b2a4597aef20d3,10096,ed95080616,,,,,file,0,gcc-vg,,OK,OK,25,0,5,1,0,0,0,1,0,0
473,1576151465,298925000,20191212145105,20191212,2019,12,12,14,51,5,2044,0,0,34,4,200,0,10.55.192.88,0,79797000a9b0e444cd912f375b6f2405f8c4db06,10057,ed95070208,,,,,C-DPQE,0,gcc-vg,,OK,OK,30,0,13,1,0,0,0,1,0,0
474,1576151468,583310000,20191212145108,20191212,2019,12,12,14,51,8,2047,0,0,34,7,5,0,10.55.192.126,0,14d6c28dc91487b2037b3ced804829402ab5e2a5,10056,ed95070207,,,,,B,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
475,1576151474,303550000,20191212145114,20191212,2019,12,12,14,51,14,2053,0,0,34,13,230,0,10.55.193.215,0,eff30c0402ebb2070317409b905ad8a4129e0b0c,10084,ed95080604,,,,,file,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
476,1576151477,176565000,20191212145117,20191212,2019,12,12,14,51,17,2056,0,0,34,16,237,0,10.55.193.216,0,4fd01977e424d0e7d50262089cf9d76fc3d09cba,10086,ed95080606,,,,,file,0,gcc-vg,,OK,OK,25,0,5,1,0,0,0,1,0,0
477,1576151484,179117000,20191212145124,20191212,2019,12,12,14,51,24,2063,0,0,34,23,7,0,10.55.192.126,0,a6ada41b4f028dfa43672949d52c8c4ceee12779,10056,ed95070207,,,,,B,0,gcc-vg,,OK,OK,20,0,1,1,0,0,0,1,0,0
478,1576151486,605888000,20191212145126,20191212,2019,12,12,14,51,26,2065,0,0,34,25,219,0,10.55.131.227,0,2b0998af2d60ccc36a8f18ecce073e6e79ff24c8,10063,ed95070214,,,,,Cmem-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
479,1576151489,765215000,20191212145129,20191212,2019,12,12,14,51,29,2068,0,0,34,28,308,0,10.55.201.60,0,3dba7fc6408084c924a88fe65dd18e82551541d4,9802,ed95070512,,,,,C-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
480,1576151494,215361000,20191212145134,20191212,2019,12,12,14,51,34,2073,0,0,34,33,158,0,10.55.201.46,0,7790d8efc898aa8335a82f8b0e7cebd52d56bdd9,10101,ed95080621,,,,,arguments,0,gcc-vg,,OK,OK,40,0,6,1,0,0,0,1,0,0
481,1576151498,17748000,20191212145138,20191212,2019,12,12,14,51,38,2077,0,0,34,37,218,0,10.55.200.94,0,5c33e4f491608ae109b931cf8504f6a1a2fde9d5,9794,ed95070503,,,,,file,0,g++-vg,,OK,OK,25,0,5,1,0,0,0,1,0,0
482,1576151512,629815000,20191212145152,20191212,2019,12,12,14,51,52,2091,0,0,34,51,188,0,10.55.192.134,0,da6e624693cedb3dfff0599a48d0d3c3917cb591,9804,ed95070514,,,,,C-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
483,1576151515,699304000,20191212145155,20191212,2019,12,12,14,51,55,2094,0,0,34,54,240,0,10.55.192.82,0,a41093d6aef1fbf95ed8f50298c02840ccd51bf3,10069,ed95070220,,,,,Cmem-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
484,1576151516,875000,20191212145156,20191212,2019,12,12,14,51,56,2095,0,0,34,55,236,0,10.55.193.215,0,aa9acc0ea7bc860d5ba4f1d0b24ce2440cdf2be5,10084,ed95080604,,,,,file,0,gcc-vg,,PT,Partial solution,0,0,0,1,0,0,0,1,0,0
485,1576151517,19440000,20191212145157,20191212,2019,12,12,14,51,57,2096,0,0,34,56,294,0,10.55.200.130,0,43938f922a5f3da214dce7e1a4ecffbef01c78fd,9797,ed95070506,,,,,Cmem-DPQE,0,gcc-vg,,OK,OK,30,0,13,1,0,0,0,1,0,0
486,1576151521,82008000,20191212145201,20191212,2019,12,12,14,52,1,2100,0,0,35,0,225,0,10.55.131.43,0,2678c2fcf6afc190e69026584c057be5c54d5a2a,10089,ed95080609,,,,,arguments,0,gcc-vg,,PT,Partial solution,4,0,2,1,0,0,0,1,0,0
487,1576151522,909256000,20191212145202,20191212,2019,12,12,14,52,2,2101,0,0,35,1,245,0,10.55.193.206,0,f63f4747705f3e35a8ed0569e0415117a50f826c,10085,ed95080605,,,,,file,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
488,1576151540,144937000,20191212145220,20191212,2019,12,12,14,52,20,2119,0,0,35,19,384,0,10.55.201.180,0,940d765785a35b464989dba1958df8a7418f1721,9799,ed95070508,,,,,C-DPQE,0,gcc-vg,,OK,OK,30,0,13,1,0,0,0,1,0,0
489,1576151547,946027000,20191212145227,20191212,2019,12,12,14,52,27,2126,0,0,35,26,318,0,10.55.129.99,0,0cdd0d583ab93d385773113dc036a5223445df79,9807,ed95070517,,,,,Cmem-DPQE,0,gcc-vg,,PT,Partial solution,0,0,0,1,0,0,0,1,0,0
490,1576151551,143923000,20191212145231,20191212,2019,12,12,14,52,31,2130,0,0,35,30,243,0,10.55.193.206,0,e36677c901d5cf279011420ba151fb10924449b8,10085,ed95080605,,,,,file,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
491,1576151560,695593000,20191212145240,20191212,2019,12,12,14,52,40,2139,0,0,35,39,279,0,10.55.133.11,0,4fca2961af25825cdad8ab1f40fe9c7ed7b5efd4,10124,ed95031920,,,,,file,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
492,1576151564,177370000,20191212145244,20191212,2019,12,12,14,52,44,2143,0,0,35,43,215,0,10.55.201.72,0,be7ad73aa7815cb15eb353bc15e2e258c6cd616a,10074,ed95070510,,,,,C-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
493,1576151585,871067000,20191212145305,20191212,2019,12,12,14,53,5,2164,0,0,36,4,130,0,10.55.128.152,0,320298b84c4465b9f450884881dadb1c29f18f58,10092,ed95080612,,,,,arguments,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
494,1576151592,941462000,20191212145312,20191212,2019,12,12,14,53,12,2171,0,0,36,11,247,0,10.55.193.206,0,b2a098c0b7c8481b2d4fc6c6f8411e5f9efcf691,10085,ed95080605,,,,,file,0,gcc-vg,,SV,Coding style violation,-1,0,0,1,0,0,0,1,0,0
495,1576151593,554076000,20191212145313,20191212,2019,12,12,14,53,13,2172,0,0,36,12,318,0,10.55.128.58,0,0804422f75e2bff92d99431c4c2a067923157e61,9798,ed95070507,,,,,C-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
496,1576151600,468496000,20191212145320,20191212,2019,12,12,14,53,20,2179,0,0,36,19,259,0,10.55.128.75,0,513f51d44c65eaaa9c2ca8409bb3225e5f61dfcd,10059,ed95070210,,,,,file,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
497,1576151612,992536000,20191212145332,20191212,2019,12,12,14,53,32,2191,0,0,36,31,283,0,10.55.132.153,0,24a180ec9270aa9137199875e850fc66cb337658,9806,ed95070516,,,,,file,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
498,1576151617,363815000,20191212145337,20191212,2019,12,12,14,53,37,2196,0,0,36,36,14,0,10.55.193.203,0,1f25ccde97788421f75215276987ab42bb3f91ca,10097,ed95080617,,,,,B,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
499,1576151624,230687000,20191212145344,20191212,2019,12,12,14,53,44,2203,0,0,36,43,314,0,10.55.129.99,0,728300d5e8cfe7d21dc39bceccde8e16037d2f20,9807,ed95070517,,,,,Cmem-DPQE,0,gcc-vg,,OK,OK,30,0,13,1,0,0,0,1,0,0
500,1576151629,419158000,20191212145349,20191212,2019,12,12,14,53,49,2208,0,0,36,48,227,0,10.55.131.227,0,81c8d1ddf2991fcdb54f04c9c46637ca78304815,10063,ed95070214,,,,,Cmem-DPQE,0,gcc-vg,,CE,Compilation error,-1,0,0,1,0,0,0,1,0,0
501,1576151631,659605000,20191212145351,20191212,2019,12,12,14,53,51,2210,0,0,36,50,264,0,10.55.128.201,0,1eea15e20c2712f84676e18ac6e788bb1cae6da5,9796,ed95070505,,,,,D-DPQE,0,gcc-vg,,OK,OK,40,0,5,1,0,0,0,1,0,0
